Unnamed: 0,english_name,primary_type,secondary_type,description,filepath,pokemon_group
179,alomomola_shiny,water,,"Fishermen take them along on long voyages, because if you have an Alomomola with you, there’ll be no need for a doctor or medicine.",alomomola_shiny.png,alomomola
180,altaria,dragon,flying,"As it flies in a calm and relaxed manner, Altaria performs a humming song that would enrapture any audience.",altaria.png,altaria
181,altaria-mega,dragon,flying,"Altaria dances and wheels through the sky among billowing, cotton-like clouds. By singing melodies in its crystal-clear voice, this Pokémon makes its listeners experience dreamy wonderment. ",altaria-mega.png,altaria
182,altaria-mega_shiny,dragon,flying,"Altaria dances and wheels through the sky among billowing, cotton-like clouds. By singing melodies in its crystal-clear voice, this Pokémon makes its listeners experience dreamy wonderment. ",altaria-mega_shiny.png,altaria
183,altaria_shiny,dragon,flying,"As it flies in a calm and relaxed manner, Altaria performs a humming song that would enrapture any audience.",altaria_shiny.png,altaria
184,amaura,rock,ice,"This Pokémon was successfully restored from a fossil. In the past, it lived with others of its kind in cold lands where there were fewer predators.",amaura.png,amaura
185,amaura_shiny,rock,ice,"This Pokémon was successfully restored from a fossil. In the past, it lived with others of its kind in cold lands where there were fewer predators.",amaura_shiny.png,amaura
186,ambipom,normal,,"In their search for comfortable trees, they get into territorial disputes with groups of Passimian. They win about half the time.",ambipom.png,ambipom
187,ambipom_shiny,normal,,"In their search for comfortable trees, they get into territorial disputes with groups of Passimian. They win about half the time.",ambipom_shiny.png,ambipom
188,amoonguss,grass,poison,"This Pokémon puffs poisonous spores at its foes. If the spores aren’t washed off quickly, they’ll grow into mushrooms wherever they land.",amoonguss.png,amoonguss
189,amoonguss_shiny,grass,poison,"This Pokémon puffs poisonous spores at its foes. If the spores aren’t washed off quickly, they’ll grow into mushrooms wherever they land.",amoonguss_shiny.png,amoonguss
190,ampharos,electric,,"The light from its tail can be seen from space. This is why you can always tell exactly where it is, which is why it usually keeps the light off.",ampharos.png,ampharos
191,ampharos-mega,electric,,"Excess energy from Mega Evolution stimulates its genes, and the wool it had lost grows in again. ",ampharos-mega.png,ampharos
192,ampharos-mega_shiny,electric,,"Excess energy from Mega Evolution stimulates its genes, and the wool it had lost grows in again. ",ampharos-mega_shiny.png,ampharos
193,ampharos_shiny,electric,,"The light from its tail can be seen from space. This is why you can always tell exactly where it is, which is why it usually keeps the light off.",ampharos_shiny.png,ampharos
194,anorith,rock,bug,"This Pokémon was restored from a fossil. Anorith lived in the ocean about 100,000,000 years ago, hunting with its pair of claws.",anorith.png,anorith
195,anorith_shiny,rock,bug,"This Pokémon was restored from a fossil. Anorith lived in the ocean about 100,000,000 years ago, hunting with its pair of claws.",anorith_shiny.png,anorith
196,appletun,grass,dragon,"Eating a sweet apple caused its evolution. A nectarous scent wafts from its body, luring in the bug Pokémon it preys on.",appletun.png,appletun
197,appletun_shiny,grass,dragon,"Eating a sweet apple caused its evolution. A nectarous scent wafts from its body, luring in the bug Pokémon it preys on.",appletun_shiny.png,appletun
198,applin,grass,dragon,"It spends its entire life inside an apple. It hides from its natural enemies, bird Pokémon, by pretending it’s just an apple and nothing more.",applin.png,applin
199,applin_shiny,grass,dragon,"It spends its entire life inside an apple. It hides from its natural enemies, bird Pokémon, by pretending it’s just an apple and nothing more.",applin_shiny.png,applin
200,araquanid,water,bug,"It launches water bubbles with its legs, drowning prey within the bubbles. This Pokémon can then take its time to savor its meal.",araquanid.png,araquanid
201,araquanid_shiny,water,bug,"It launches water bubbles with its legs, drowning prey within the bubbles. This Pokémon can then take its time to savor its meal.",araquanid_shiny.png,araquanid
202,arbok,poison,,The frightening patterns on its belly have been studied. Six variations have been confirmed.,arbok.png,arbok
203,arbok_shiny,poison,,The frightening patterns on its belly have been studied. Six variations have been confirmed.,arbok_shiny.png,arbok
204,arcanine,fire,,"The sight of it running over 6,200 miles in a single day and night has captivated many people.",arcanine.png,arcanine
205,arcanine-hisui,fire,,"The sight of it running over 6,200 miles in a single day and night has captivated many people.",arcanine-hisui.png,arcanine
206,arcanine-hisui-noble,fire,,"The sight of it running over 6,200 miles in a single day and night has captivated many people.",arcanine-hisui-noble.png,arcanine
207,arcanine-hisui-noble_shiny,fire,,"The sight of it running over 6,200 miles in a single day and night has captivated many people.",arcanine-hisui-noble_shiny.png,arcanine
208,arcanine-hisui_shiny,fire,,"The sight of it running over 6,200 miles in a single day and night has captivated many people.",arcanine-hisui_shiny.png,arcanine
209,arcanine_shiny,fire,,"The sight of it running over 6,200 miles in a single day and night has captivated many people.",arcanine_shiny.png,arcanine
210,arceus,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus.png,arceus
211,arceus-bug,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-bug.png,arceus
212,arceus-bug_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-bug_shiny.png,arceus
213,arceus-dark,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-dark.png,arceus
214,arceus-dark_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-dark_shiny.png,arceus
215,arceus-dragon,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-dragon.png,arceus
216,arceus-dragon_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-dragon_shiny.png,arceus
217,arceus-electric,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-electric.png,arceus
218,arceus-electric_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-electric_shiny.png,arceus
219,arceus-fairy,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-fairy.png,arceus
220,arceus-fairy_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-fairy_shiny.png,arceus
221,arceus-fighting,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-fighting.png,arceus
222,arceus-fighting_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-fighting_shiny.png,arceus
223,arceus-fire,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-fire.png,arceus
224,arceus-fire_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-fire_shiny.png,arceus
225,arceus-flying,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-flying.png,arceus
226,arceus-flying_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-flying_shiny.png,arceus
227,arceus-ghost,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-ghost.png,arceus
228,arceus-ghost_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-ghost_shiny.png,arceus
229,arceus-grass,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-grass.png,arceus
230,arceus-grass_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-grass_shiny.png,arceus
231,arceus-ground,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-ground.png,arceus
232,arceus-ground_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-ground_shiny.png,arceus
233,arceus-ice,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-ice.png,arceus
234,arceus-ice_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-ice_shiny.png,arceus
235,arceus-poison,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-poison.png,arceus
236,arceus-poison_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-poison_shiny.png,arceus
237,arceus-psychic,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-psychic.png,arceus
238,arceus-psychic_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-psychic_shiny.png,arceus
239,arceus-rock,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-rock.png,arceus
240,arceus-rock_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-rock_shiny.png,arceus
241,arceus-steel,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-steel.png,arceus
242,arceus-steel_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-steel_shiny.png,arceus
243,arceus-unknown,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-unknown.png,arceus
244,arceus-unknown_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-unknown_shiny.png,arceus
245,arceus-water,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-water.png,arceus
246,arceus-water_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus-water_shiny.png,arceus
247,arceus_shiny,normal,,"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",arceus_shiny.png,arceus
248,archen,rock,flying,"This Pokémon was successfully restored from a fossil. As research suggested, Archen is unable to fly. But it’s very good at jumping.",archen.png,archen
249,archen_shiny,rock,flying,"This Pokémon was successfully restored from a fossil. As research suggested, Archen is unable to fly. But it’s very good at jumping.",archen_shiny.png,archen
250,archeops,rock,flying,"It needs a running start to take off. If Archeops wants to fly, it first needs to run nearly 25 mph, building speed over a course of about 2.5 miles.",archeops.png,archeops
251,archeops_shiny,rock,flying,"It needs a running start to take off. If Archeops wants to fly, it first needs to run nearly 25 mph, building speed over a course of about 2.5 miles.",archeops_shiny.png,archeops
252,arctovish,water,ice,"Though it’s able to capture prey by freezing its surroundings, it has trouble eating the prey afterward because its mouth is on top of its head.",arctovish.png,arctovish
253,arctovish_shiny,water,ice,"Though it’s able to capture prey by freezing its surroundings, it has trouble eating the prey afterward because its mouth is on top of its head.",arctovish_shiny.png,arctovish
254,arctozolt,electric,ice,The shaking of its freezing upper half is what generates its electricity. It has a hard time walking around.,arctozolt.png,arctozolt
255,arctozolt_shiny,electric,ice,The shaking of its freezing upper half is what generates its electricity. It has a hard time walking around.,arctozolt_shiny.png,arctozolt
256,ariados,bug,poison,"Every night, it wanders around in search of prey, whose movements it restrains by spewing threads before it bites into them with its fangs.",ariados.png,ariados
257,ariados_shiny,bug,poison,"Every night, it wanders around in search of prey, whose movements it restrains by spewing threads before it bites into them with its fangs.",ariados_shiny.png,ariados
258,armaldo,rock,bug,"After evolution, this Pokémon emerged onto land. Its lower body has become stronger, and blows from its tail are devastating.",armaldo.png,armaldo
259,armaldo_shiny,rock,bug,"After evolution, this Pokémon emerged onto land. Its lower body has become stronger, and blows from its tail are devastating.",armaldo_shiny.png,armaldo
260,aromatisse,fairy,,The scent that constantly emits from its fur is so powerful that this Pokémon’s companions will eventually lose their sense of smell.,aromatisse.png,aromatisse
